node_id,alias,expression_raw,expr_type,alias_table,field,primary_table
196,КоэффициентВС,"ВЫБОР ВТ_ПенсионныеДоговоры_Свойства.ПериодОхлажденияИстек
		КОГДА ИСТИНА
			ТОГДА ISNULL(уп_КоэффициентВыкупнойСтоимостиСрезПоследних.Коэффициент, 0)
				+ ЕСТЬNULL(ДоговорКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) 
				+ ЕСТЬNULL(ШаблонКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) 
				+ ЕСТЬNULL(СхемаКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0)
		ИНАЧЕ
			ВЫБОР 
				КОГДА ISNULL(уп_КоэффициентВыкупнойСтоимостиСрезПоследних.Коэффициент, 0)
					+ ЕСТЬNULL(ДоговорКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) 
					+ ЕСТЬNULL(ШаблонКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) 
					+ ЕСТЬNULL(СхемаКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) > 0
					ТОГДА 1
				ИНАЧЕ 0
			КОНЕЦ
	КОНЕЦ",case_when,СхемаКоэфДляРасчетаВыкупныхСумм,Коэффициент,СхемаКоэфДляРасчетаВыкупныхСумм
196,БудущееКоэффициентВС,"ISNULL(уп_КоэффициентВыкупнойСтоимостиСрезПоследних.Коэффициент, 0) +
	ISNULL(БудущееДоговорКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) +
	ISNULL(БудущееШаблонКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) +
	ISNULL(БудущееСхемаКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0)",func_call,уп_КоэффициентВыкупнойСтоимостиСрезПоследних,Коэффициент,РегистрСведений.уп_КоэффициентВыкупнойСтоимости.СрезПоследних
196,БудущееКоэффициентВС,"ISNULL(уп_КоэффициентВыкупнойСтоимостиСрезПоследних.Коэффициент, 0) +
	ISNULL(БудущееДоговорКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) +
	ISNULL(БудущееШаблонКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) +
	ISNULL(БудущееСхемаКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0)",func_call,БудущееДоговорКоэфДляРасчетаВыкупныхСумм,Коэффициент,БудущееДоговорКоэфДляРасчетаВыкупныхСумм
196,БудущееКоэффициентВС,"ISNULL(уп_КоэффициентВыкупнойСтоимостиСрезПоследних.Коэффициент, 0) +
	ISNULL(БудущееДоговорКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) +
	ISNULL(БудущееШаблонКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) +
	ISNULL(БудущееСхемаКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0)",func_call,БудущееШаблонКоэфДляРасчетаВыкупныхСумм,Коэффициент,БудущееШаблонКоэфДляРасчетаВыкупныхСумм
196,БудущееКоэффициентВС,"ISNULL(уп_КоэффициентВыкупнойСтоимостиСрезПоследних.Коэффициент, 0) +
	ISNULL(БудущееДоговорКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) +
	ISNULL(БудущееШаблонКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) +
	ISNULL(БудущееСхемаКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0)",func_call,БудущееСхемаКоэфДляРасчетаВыкупныхСумм,Коэффициент,БудущееСхемаКоэфДляРасчетаВыкупныхСумм
196,БудущееНачалоПериода,"ISNULL(БудущееДоговорКоэфДляРасчетаВыкупныхСумм.НачалоПериода, 0) +
    ISNULL(БудущееШаблонКоэфДляРасчетаВыкупныхСумм.НачалоПериода, 0) +
    ISNULL(БудущееСхемаКоэфДляРасчетаВыкупныхСумм.НачалоПериода, 0)",func_call,БудущееДоговорКоэфДляРасчетаВыкупныхСумм,НачалоПериода,БудущееДоговорКоэфДляРасчетаВыкупныхСумм
196,БудущееНачалоПериода,"ISNULL(БудущееДоговорКоэфДляРасчетаВыкупныхСумм.НачалоПериода, 0) +
    ISNULL(БудущееШаблонКоэфДляРасчетаВыкупныхСумм.НачалоПериода, 0) +
    ISNULL(БудущееСхемаКоэфДляРасчетаВыкупныхСумм.НачалоПериода, 0)",func_call,БудущееШаблонКоэфДляРасчетаВыкупныхСумм,НачалоПериода,БудущееШаблонКоэфДляРасчетаВыкупныхСумм
196,БудущееНачалоПериода,"ISNULL(БудущееДоговорКоэфДляРасчетаВыкупныхСумм.НачалоПериода, 0) +
    ISNULL(БудущееШаблонКоэфДляРасчетаВыкупныхСумм.НачалоПериода, 0) +
    ISNULL(БудущееСхемаКоэфДляРасчетаВыкупныхСумм.НачалоПериода, 0)",func_call,БудущееСхемаКоэфДляРасчетаВыкупныхСумм,НачалоПериода,БудущееСхемаКоэфДляРасчетаВыкупныхСумм
196,Состояние,ВТ_Суммы_ПР_дляВС.Состояние,field_ref,ВТ_Суммы_ПР_дляВС,Состояние,ВТ_Суммы_ПР_дляВС
196,СостояниеДляРасчета,ВТ_Суммы_ПР_дляВС.СостояниеДляРасчета,field_ref,ВТ_Суммы_ПР_дляВС,СостояниеДляРасчета,ВТ_Суммы_ПР_дляВС
196,КоличествоЛет,ВТ_Суммы_ПР_дляВС.КоличествоЛет,field_ref,ВТ_Суммы_ПР_дляВС,КоличествоЛет,ВТ_Суммы_ПР_дляВС
196,ПериодРасчетаВС,ВТ_Суммы_ПР_дляВС.ПериодРасчетаВС,field_ref,ВТ_Суммы_ПР_дляВС,ПериодРасчетаВС,ВТ_Суммы_ПР_дляВС
197,СхемаДоговор,уп_КоэффициентыДляРасчетаВыкупныхСумм.СхемаДоговор,field_ref,уп_КоэффициентыДляРасчетаВыкупныхСумм,СхемаДоговор,РегистрСведений.уп_КоэффициентыДляРасчетаВыкупныхСумм
197,Состояние,уп_КоэффициентыДляРасчетаВыкупныхСумм.Состояние,field_ref,уп_КоэффициентыДляРасчетаВыкупныхСумм,Состояние,РегистрСведений.уп_КоэффициентыДляРасчетаВыкупныхСумм
197,ТипРезерва,уп_КоэффициентыДляРасчетаВыкупныхСумм.ТипРезерва,field_ref,уп_КоэффициентыДляРасчетаВыкупныхСумм,ТипРезерва,РегистрСведений.уп_КоэффициентыДляРасчетаВыкупныхСумм
197,ТипСуммы,уп_КоэффициентыДляРасчетаВыкупныхСумм.ТипСуммы,field_ref,уп_КоэффициентыДляРасчетаВыкупныхСумм,ТипСуммы,РегистрСведений.уп_КоэффициентыДляРасчетаВыкупныхСумм
197,НачалоПериода,уп_КоэффициентыДляРасчетаВыкупныхСумм.НачалоПериода,field_ref,уп_КоэффициентыДляРасчетаВыкупныхСумм,НачалоПериода,РегистрСведений.уп_КоэффициентыДляРасчетаВыкупныхСумм
197,КонецПериода,уп_КоэффициентыДляРасчетаВыкупныхСумм.КонецПериода,field_ref,уп_КоэффициентыДляРасчетаВыкупныхСумм,КонецПериода,РегистрСведений.уп_КоэффициентыДляРасчетаВыкупныхСумм
197,ВидРасторжения,уп_КоэффициентыДляРасчетаВыкупныхСумм.ВидРасторжения,field_ref,уп_КоэффициентыДляРасчетаВыкупныхСумм,ВидРасторжения,РегистрСведений.уп_КоэффициентыДляРасчетаВыкупныхСумм
197,ВариантыРасчета,уп_КоэффициентыДляРасчетаВыкупныхСумм.ВариантыРасчета,field_ref,уп_КоэффициентыДляРасчетаВыкупныхСумм,ВариантыРасчета,РегистрСведений.уп_КоэффициентыДляРасчетаВыкупныхСумм
197,Коэффициент,уп_КоэффициентыДляРасчетаВыкупныхСумм.Коэффициент,field_ref,уп_КоэффициентыДляРасчетаВыкупныхСумм,Коэффициент,РегистрСведений.уп_КоэффициентыДляРасчетаВыкупныхСумм
197,ДействияПоОстаткам,уп_КоэффициентыДляРасчетаВыкупныхСумм.ДействияПоОстаткам,field_ref,уп_КоэффициентыДляРасчетаВыкупныхСумм,ДействияПоОстаткам,РегистрСведений.уп_КоэффициентыДляРасчетаВыкупныхСумм
197,ВыплачиватьВНачале,уп_КоэффициентыДляРасчетаВыкупныхСумм.ВыплачиватьВНачале,field_ref,уп_КоэффициентыДляРасчетаВыкупныхСумм,ВыплачиватьВНачале,РегистрСведений.уп_КоэффициентыДляРасчетаВыкупныхСумм
197,ПересчитыватьНаДатуСмерти,уп_КоэффициентыДляРасчетаВыкупныхСумм.ПересчитыватьНаДатуСмерти,field_ref,уп_КоэффициентыДляРасчетаВыкупныхСумм,ПересчитыватьНаДатуСмерти,РегистрСведений.уп_КоэффициентыДляРасчетаВыкупныхСумм
198,СхемаДоговор,уп_КоэффициентыДляРасчетаВыкупныхСумм.СхемаДоговор,field_ref,уп_КоэффициентыДляРасчетаВыкупныхСумм,СхемаДоговор,РегистрСведений.уп_КоэффициентыДляРасчетаВыкупныхСумм
198,Состояние,уп_КоэффициентыДляРасчетаВыкупныхСумм.Состояние,field_ref,уп_КоэффициентыДляРасчетаВыкупныхСумм,Состояние,РегистрСведений.уп_КоэффициентыДляРасчетаВыкупныхСумм
198,ТипРезерва,уп_КоэффициентыДляРасчетаВыкупныхСумм.ТипРезерва,field_ref,уп_КоэффициентыДляРасчетаВыкупныхСумм,ТипРезерва,РегистрСведений.уп_КоэффициентыДляРасчетаВыкупныхСумм
198,ТипСуммы,уп_КоэффициентыДляРасчетаВыкупныхСумм.ТипСуммы,field_ref,уп_КоэффициентыДляРасчетаВыкупныхСумм,ТипСуммы,РегистрСведений.уп_КоэффициентыДляРасчетаВыкупныхСумм
198,НачалоПериода,уп_КоэффициентыДляРасчетаВыкупныхСумм.НачалоПериода,field_ref,уп_КоэффициентыДляРасчетаВыкупныхСумм,НачалоПериода,РегистрСведений.уп_КоэффициентыДляРасчетаВыкупныхСумм
