node_id,alias,primary_table,is_virtual,join_type
91,уп_ПрочиеНачисления,РегистрНакопления.уп_ПрочиеНачисления,0,ЛЕВОЕ_СОЕДИНЕНИЕ
91,ВТ_ТранзитныеВидыНачалоКонец.ВидОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ВидОбязательств,0,FROM
91,ВТ_ТранзитныеВидыНачалоКонец.ДатаОпределенияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОпределенияОбязательств,0,FROM
91,ВТ_ТранзитныеВидыНачалоКонец.ДатаОкончанияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОкончанияОбязательств,0,FROM
92,ВТ_ТранзитныеВидыНачалоКонец,ВТ_ТранзитныеВидыНачалоКонец,1,ИЗ
92,уп_ПрочиеНачисления,РегистрНакопления.уп_ПрочиеНачисления,0,ЛЕВОЕ_СОЕДИНЕНИЕ
92,ВТ_ТранзитныеВидыНачалоКонец.ВидОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ВидОбязательств,0,FROM
92,ВТ_ТранзитныеВидыНачалоКонец.ДатаОпределенияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОпределенияОбязательств,0,FROM
92,ВТ_ТранзитныеВидыНачалоКонец.ДатаОкончанияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОкончанияОбязательств,0,FROM
93,ВТ_ТранзитныеВидыНачалоКонец,ВТ_ТранзитныеВидыНачалоКонец,1,ИЗ
93,уп_ОтвергнутыеПлатежиПенсийНПО,РегистрНакопления.уп_ОтвергнутыеПлатежиПенсийНПО,0,ЛЕВОЕ_СОЕДИНЕНИЕ
93,ВТ_ТранзитныеВидыНачалоКонец.ВидОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ВидОбязательств,0,FROM
93,ВТ_ТранзитныеВидыНачалоКонец.ДатаОпределенияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОпределенияОбязательств,0,FROM
93,ВТ_ТранзитныеВидыНачалоКонец.ДатаОкончанияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОкончанияОбязательств,0,FROM
94,ВТ_ТранзитныеВидыНачалоКонец,ВТ_ТранзитныеВидыНачалоКонец,1,ИЗ
94,уп_ОтвергнутыеПлатежиПрочиеНачисленияНПО,РегистрНакопления.уп_ОтвергнутыеПлатежиПрочиеНачисленияНПО,0,ЛЕВОЕ_СОЕДИНЕНИЕ
94,ВТ_ТранзитныеВидыНачалоКонец.ВидОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ВидОбязательств,0,FROM
94,ВТ_ТранзитныеВидыНачалоКонец.ДатаОпределенияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОпределенияОбязательств,0,FROM
94,ВТ_ТранзитныеВидыНачалоКонец.ДатаОкончанияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОкончанияОбязательств,0,FROM
95,ВТ_ВыплатыПРТранзитныеВиды,ВТ_ВыплатыПРТранзитныеВиды,1,ИЗ
95,ВТ_ВыплатыПРТранзитныеВиды.ВидОбязательств,ВТ_ВыплатыПРТранзитныеВиды.ВидОбязательств,0,FROM
95,ВТ_ВыплатыПРТранзитныеВиды.ДатаОпределенияОбязательств,ВТ_ВыплатыПРТранзитныеВиды.ДатаОпределенияОбязательств,0,FROM
95,ВТ_ВыплатыПРТранзитныеВиды.ДатаОкончанияОбязательств,ВТ_ВыплатыПРТранзитныеВиды.ДатаОкончанияОбязательств,0,FROM
96,ВТ_ТранзитныеВидыНачалоКонец,ВТ_ТранзитныеВидыНачалоКонец,1,ИЗ
96,уп_Резервы,РегистрНакопления.уп_Резервы,0,ЛЕВОЕ_СОЕДИНЕНИЕ
97,ВТ_ТипыРезервов,ВТ_ТипыРезервов,1,ИЗ
98,ВТ_ТранзитныеВидыНачалоКонец,ВТ_ТранзитныеВидыНачалоКонец,1,ИЗ
98,Резервы,РегистрНакопления.уп_Резервы,0,ЛЕВОЕ_СОЕДИНЕНИЕ
98,ВТ_ПереводыИзРегистров_ВидыДвижений,ВТ_ПереводыИзРегистров_ВидыДвижений,1,ВНУТРЕННЕЕ_СОЕДИНЕНИЕ
98,ВТ_ТранзитныеВидыНачалоКонец.ПенсионныйСчет,ВТ_ТранзитныеВидыНачалоКонец.ПенсионныйСчет,0,FROM
98,ВТ_ТранзитныеВидыНачалоКонец.ВидОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ВидОбязательств,0,FROM
98,ВТ_ТранзитныеВидыНачалоКонец.ДатаОпределенияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОпределенияОбязательств,0,FROM
98,ВТ_ТранзитныеВидыНачалоКонец.ДатаОкончанияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОкончанияОбязательств,0,FROM
98,Резервы.ВидДвиженияЕПС,Резервы.ВидДвиженияЕПС,0,FROM
98,ПенсионныйСчет,ВТ_ТранзитныеВидыНачалоКонец.ПенсионныйСчет,0,FROM
98,ВидОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ВидОбязательств,0,FROM
98,ДатаОпределенияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОпределенияОбязательств,0,FROM
98,ДатаОкончанияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОкончанияОбязательств,0,FROM
98,ВидДвиженияЕПС,Резервы.ВидДвиженияЕПС,0,FROM
98,Сумма,0,0,FROM
98,СуммаВРезервы,ЕСТЬNULL,0,FROM
98,ВТ_ПереводыИзРегистров_ВидыДвижений_ВРезервы,ВТ_ПереводыИзРегистров_ВидыДвижений_ВРезервы,1,ВНУТРЕННЕЕ_СОЕДИНЕНИЕ
98,Резервы.ВидДвиженияПоТипамЕПС,Резервы.ВидДвиженияПоТипамЕПС,0,FROM
99,ВТ_ТранзитныеВидыНачалоКонец,ВТ_ТранзитныеВидыНачалоКонец,1,ИЗ
99,Резервы,РегистрНакопления.уп_Резервы,0,ЛЕВОЕ_СОЕДИНЕНИЕ
99,ВТ_ПереводыИзРегистров_ВидыДвижений,ВТ_ПереводыИзРегистров_ВидыДвижений,1,ВНУТРЕННЕЕ_СОЕДИНЕНИЕ
99,ВТ_ТранзитныеВидыНачалоКонец.ПенсионныйСчет,ВТ_ТранзитныеВидыНачалоКонец.ПенсионныйСчет,0,FROM
99,ВТ_ТранзитныеВидыНачалоКонец.ВидОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ВидОбязательств,0,FROM
99,ВТ_ТранзитныеВидыНачалоКонец.ДатаОпределенияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОпределенияОбязательств,0,FROM
99,ВТ_ТранзитныеВидыНачалоКонец.ДатаОкончанияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОкончанияОбязательств,0,FROM
99,Резервы.ВидДвиженияЕПС,Резервы.ВидДвиженияЕПС,0,FROM
100,ВТ_ТранзитныеВидыНачалоКонец,ВТ_ТранзитныеВидыНачалоКонец,1,ИЗ
100,Резервы,РегистрНакопления.уп_Резервы,0,ЛЕВОЕ_СОЕДИНЕНИЕ
100,ВТ_ПереводыИзРегистров_ВидыДвижений_ВРезервы,ВТ_ПереводыИзРегистров_ВидыДвижений_ВРезервы,1,ВНУТРЕННЕЕ_СОЕДИНЕНИЕ
100,ВТ_ТранзитныеВидыНачалоКонец.ПенсионныйСчет,ВТ_ТранзитныеВидыНачалоКонец.ПенсионныйСчет,0,FROM
100,ВТ_ТранзитныеВидыНачалоКонец.ВидОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ВидОбязательств,0,FROM
100,ВТ_ТранзитныеВидыНачалоКонец.ДатаОпределенияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОпределенияОбязательств,0,FROM
100,ВТ_ТранзитныеВидыНачалоКонец.ДатаОкончанияОбязательств,ВТ_ТранзитныеВидыНачалоКонец.ДатаОкончанияОбязательств,0,FROM
100,Резервы.ВидДвиженияЕПС,Резервы.ВидДвиженияЕПС,0,FROM
100,Резервы.ВидДвиженияПоТипамЕПС,Резервы.ВидДвиженияПоТипамЕПС,0,FROM
101,ВТ_ПереводыИзРегистров,ВТ_ПереводыИзРегистров_РезервыТранзитныеВиды,1,ИЗ
101,ПенсионныйСчет,ВТ_ПеремещенияВСтраховойРезервТранзитныеВиды.ПенсионныйСчет,0,FROM
101,ВидОбязательств,ВТ_ПеремещенияВСтраховойРезервТранзитныеВиды.ВидОбязательств,0,FROM
101,ДатаОпределенияОбязательств,ВТ_ПеремещенияВСтраховойРезервТранзитныеВиды.ДатаОпределенияОбязательств,0,FROM
101,ДатаОкончанияОбязательств,ВТ_ПеремещенияВСтраховойРезервТранзитныеВиды.ДатаОкончанияОбязательств,0,FROM
101,ВТ_ПеремещенияВСтраховойРезервТранзитныеВиды.Регистратор,ВТ_ПеремещенияВСтраховойРезервТранзитныеВиды.Регистратор,0,FROM
101,0,0,0,FROM
101,ВТ_ПеремещенияВСтраховойРезервТранзитныеВиды.Сумма,ВТ_ПеремещенияВСтраховойРезервТранзитныеВиды.Сумма,0,FROM
101,ВТ_ПеремещенияВСтраховойРезервТранзитныеВиды,ВТ_ПеремещенияВСтраховойРезервТранзитныеВиды,1,ИЗ
102,ВТ_ПереводыИзРегистров,ВТ_ПереводыИзРегистров_РезервыТранзитныеВиды,1,ИЗ
103,ВТ_ПеремещенияВСтраховойРезервТранзитныеВиды,ВТ_ПеремещенияВСтраховойРезервТранзитныеВиды,1,ИЗ
104,ВТ_ПереводыИзРегистров_РегистрыТранзитныеВиды,ВТ_ПереводыИзРегистров_РегистрыТранзитныеВиды,1,ИЗ
104,ВТ_ПереводыИзРегистров_РегистрыТранзитныеВиды.ВидОбязательств,ВТ_ПереводыИзРегистров_РегистрыТранзитныеВиды.ВидОбязательств,0,FROM
104,ВТ_ПереводыИзРегистров_РегистрыТранзитныеВиды.ДатаОпределенияОбязательств,ВТ_ПереводыИзРегистров_РегистрыТранзитныеВиды.ДатаОпределенияОбязательств,0,FROM
104,ВТ_ПереводыИзРегистров_РегистрыТранзитныеВиды.ДатаОкончанияОбязательств,ВТ_ПереводыИзРегистров_РегистрыТранзитныеВиды.ДатаОкончанияОбязательств,0,FROM
105,ВТ_ТранзитныеВидыНачалоКонец,ВТ_ТранзитныеВидыНачалоКонец,1,ИЗ
105,ВТ_Суммы_ПР_ТранзитныеВиды,ВТ_Суммы_ПР_ТранзитныеВиды,1,ЛЕВОЕ_СОЕДИНЕНИЕ
105,ВТ_ВыплатыТранзитныеВиды,ВТ_ВыплатыТранзитныеВиды,1,ЛЕВОЕ_СОЕДИНЕНИЕ
105,ВТ_ПереводыТранзитныеВиды,ВТ_ПереводыТранзитныеВиды,1,ЛЕВОЕ_СОЕДИНЕНИЕ
106,ВТ_ОстаткиТранзитныеВиды_Предв,ВТ_ОстаткиТранзитныеВиды_Предв,1,ИЗ
107,ИФРС17_ГруппыСчетовНПО,РегистрСведений.ИФРС17_ГруппыСчетовНПО,0,ИЗ
107,КАК,КАК,0,ВНУТРЕННЕЕ_СОЕДИНЕНИЕ
107,ИФРС17_ГруппыДоговоровНПО,Справочник.ИФРС17_ГруппыДоговоровНПО,0,ЛЕВОЕ_СОЕДИНЕНИЕ
107,ИФРС17_ПараметрыГруппыДоговоровНПО,Справочник.ИФРС17_ПараметрыГруппыДоговоровНПО,0,ЛЕВОЕ_СОЕДИНЕНИЕ
107,ИФРС17_ПортфельДоговоровНПО,Справочник.ИФРС17_ПортфельДоговоровНПО,0,ЛЕВОЕ_СОЕДИНЕНИЕ
109,уп_ТипыПенсионныхСчетовДляЕПС,РегистрСведений.уп_ТипыПенсионныхСчетовДляЕПС,0,ИЗ
109,КАК,КАК,0,ВНУТРЕННЕЕ_СОЕДИНЕНИЕ
111,уп_ДатаФиксацииОбязательствНПО,РегистрСведений.уп_ДатаФиксацииОбязательствНПО,0,ИЗ
111,КАК,КАК,0,ВНУТРЕННЕЕ_СОЕДИНЕНИЕ
111,Подзапрос.ДатаОпределенияОбязательств,Подзапрос.ДатаОпределенияОбязательств,0,FROM
111,Подзапрос.ДатаОкончанияОбязательств,Подзапрос.ДатаОкончанияОбязательств,0,FROM
111,уп_ДатаФиксацииОбязательствНПО.ДатаНачалаПериодаФиксации,уп_ДатаФиксацииОбязательствНПО.ДатаНачалаПериодаФиксации,0,FROM
111,уп_ДатаФиксацииОбязательствНПО.ДатаСледующейФиксации,уп_ДатаФиксацииОбязательствНПО.ДатаСледующейФиксации,0,FROM
113,уп_ПериодыГарантийногоВосполненияНПО,РегистрСведений.уп_ПериодыГарантийногоВосполненияНПО,0,ИЗ
113,КАК,КАК,0,ВНУТРЕННЕЕ_СОЕДИНЕНИЕ
115,ВТ_ТранзитныеВидыНачалоКонец,ВТ_ТранзитныеВидыНачалоКонец,1,ИЗ
115,ВТ_ТранзитныеВиды_ПериодыГарантВосполнения,ВТ_ТранзитныеВиды_ПериодыГарантВосполнения,1,ЛЕВОЕ_СОЕДИНЕНИЕ
115,ВТ_ТранзитныеВиды_ДатыФиксации,ВТ_ТранзитныеВиды_ДатыФиксации,1,ЛЕВОЕ_СОЕДИНЕНИЕ
115,ВТ_ТранзитныеВиды_ТипыДоговоровЕПС,ВТ_ТранзитныеВиды_ТипыДоговоровЕПС,1,ЛЕВОЕ_СОЕДИНЕНИЕ
115,ВТ_ТранзитныеВиды_ГруппыСчетов,ВТ_ТранзитныеВиды_ГруппыСчетов,1,ЛЕВОЕ_СОЕДИНЕНИЕ
115,ВТ_ПенсионныеСчета,ВТ_ПенсионныеСчета,1,ВНУТРЕННЕЕ_СОЕДИНЕНИЕ
115,уп_ПенсионныеСчета,Справочник.уп_ПенсионныеСчета,0,ВНУТРЕННЕЕ_СОЕДИНЕНИЕ
115,ВТ_ПричиныЗакрытия,ВТ_ПричиныЗакрытия,1,ЛЕВОЕ_СОЕДИНЕНИЕ
115,ВТ_ВидыПенсионныхСчетов,ВТ_ВидыПенсионныхСчетов,1,ЛЕВОЕ_СОЕДИНЕНИЕ
115,ВТ_ПенсионныеСчетаРПВ,ВТ_ПенсионныеСчетаРПВ,1,ЛЕВОЕ_СОЕДИНЕНИЕ
116,ВТ_ПенсионныеСчета,ВТ_ПенсионныеСчета,1,ИЗ
116,уп_ПенсионныеСчета,Справочник.уп_ПенсионныеСчета,0,ВНУТРЕННЕЕ_СОЕДИНЕНИЕ
116,уп_ПараметрыПенсионногоДоговораСрезПоследних,РегистрСведений.уп_ПараметрыПенсионногоДоговора.СрезПоследних,0,ЛЕВОЕ_СОЕДИНЕНИЕ
116,уп_ШаблоныДоговоров,Справочник.уп_ШаблоныДоговоров,0,ЛЕВОЕ_СОЕДИНЕНИЕ
116,уп_ПенсионныеCчетаCСПТСрезПоследних,РегистрСведений.уп_ПенсионныеCчетаCСПТ.СрезПоследних,0,ЛЕВОЕ_СОЕДИНЕНИЕ
117,ВТ_ПенсионныеСчета,ВТ_ПенсионныеСчета,1,ИЗ
117,уп_ПенсионныеСчета,Справочник.уп_ПенсионныеСчета,0,ВНУТРЕННЕЕ_СОЕДИНЕНИЕ
117,ВТ_ПричиныЗакрытия,ВТ_ПричиныЗакрытия,1,ЛЕВОЕ_СОЕДИНЕНИЕ
117,ВТ_ВидыПенсионныхСчетов,ВТ_ВидыПенсионныхСчетов,1,ЛЕВОЕ_СОЕДИНЕНИЕ
117,ВТ_ПенсионныеСчетаРПВ,ВТ_ПенсионныеСчетаРПВ,1,ЛЕВОЕ_СОЕДИНЕНИЕ
117,ВТ_ПенсионныеСчетаСПТ,ВТ_ПенсионныеСчетаСПТ,1,ЛЕВОЕ_СОЕДИНЕНИЕ
117,уп_ПериодыГарантийногоВосполненияНПОСрезПоследних,РегистрСведений.уп_ПериодыГарантийногоВосполненияНПО.СрезПоследних,0,ЛЕВОЕ_СОЕДИНЕНИЕ
117,уп_ДатаФиксацииОбязательствНПОСрезПоследних,РегистрСведений.уп_ДатаФиксацииОбязательствНПО.СрезПоследних,0,ЛЕВОЕ_СОЕДИНЕНИЕ
117,уп_ТипыПенсионныхСчетовДляЕПССрезПоследних,РегистрСведений.уп_ТипыПенсионныхСчетовДляЕПС.СрезПоследних,0,ЛЕВОЕ_СОЕДИНЕНИЕ
117,ИФРС17_ГруппыСчетовНПОСрезПоследних,РегистрСведений.ИФРС17_ГруппыСчетовНПО.СрезПоследних,0,ЛЕВОЕ_СОЕДИНЕНИЕ
117,ИФРС17_ГруппыДоговоровНПО,Справочник.ИФРС17_ГруппыДоговоровНПО,0,ЛЕВОЕ_СОЕДИНЕНИЕ
117,ИФРС17_ПараметрыГруппыДоговоровНПО,Справочник.ИФРС17_ПараметрыГруппыДоговоровНПО,0,ЛЕВОЕ_СОЕДИНЕНИЕ
117,ИФРС17_ПортфельДоговоровНПО,Справочник.ИФРС17_ПортфельДоговоровНПО,0,ЛЕВОЕ_СОЕДИНЕНИЕ
117,уп_ПенсионныеCчетаCСПТСрезПоследних,РегистрСведений.уп_ПенсионныеCчетаCСПТ.СрезПоследних,0,ЛЕВОЕ_СОЕДИНЕНИЕ
118,ВТ_ПенсионныеСчета,ВТ_ПенсионныеСчета,1,ИЗ
119,ВТ_ПенсионныеСчета,ВТ_ПенсионныеСчета,1,ИЗ
120,ВТ_ПенсионныеСчета,ВТ_ПенсионныеСчета,1,ИЗ
121,ВТ_ПенсионныеСчета,ВТ_ПенсионныеСчета,1,ИЗ
122,ВТ_ПенсионныеСчета,ВТ_ПенсионныеСчета,1,ИЗ
123,уп_СостоянияПССрезПоследних,РегистрСведений.уп_СостоянияПС.СрезПоследних,0,ИЗ
123,уп_СостоянияПССрезПервыхНакопительный,РегистрСведений.уп_СостоянияПС.СрезПервых,0,ЛЕВОЕ_СОЕДИНЕНИЕ
123,уп_СостоянияПССрезПервыхВыплатной,РегистрСведений.уп_СостоянияПС.СрезПервых,0,ЛЕВОЕ_СОЕДИНЕНИЕ
124,ВТ_ПенсионныеСчета,ВТ_ПенсионныеСчета,1,ИЗ
125,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,1,ИЗ
125,ПенсионныйСчет,ПенсионныйСчет,0,FROM
126,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,1,ИЗ
126,ПенсионныйСчет,ПенсионныйСчет,0,FROM
127,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,1,ИЗ
127,ВТ_ТипыРезервов,ВТ_ТипыРезервов,1,FROM
127,ПенсионныйСчет,ПенсионныйСчет,0,FROM
127,ТипРезерва,ТипРезерва,0,FROM
128,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,1,ИЗ
128,Участник,Участник,0,FROM
128,ПенсионныйСчет,ПенсионныйСчет,0,FROM
129,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,1,ИЗ
130,уп_ПараметрыПенсионногоДоговораСрезПоследних,РегистрСведений.уп_ПараметрыПенсионногоДоговора.СрезПоследних,0,ИЗ
131,ВТ_ПенсионныеДоговоры,ВТ_ПенсионныеДоговоры,1,ИЗ
132,ВТ_ПенсионныеДоговоры,ВТ_ПенсионныеДоговоры,1,ИЗ
132,уп_ПенсионныеДоговоры,Справочник.уп_ПенсионныеДоговоры,0,ЛЕВОЕ_СОЕДИНЕНИЕ
132,ВТ_ПараметрыПенсионныхДоговоров,ВТ_ПараметрыПенсионныхДоговоров,1,ЛЕВОЕ_СОЕДИНЕНИЕ
132,ИФРС17_ГруппыДоговоровНПОСрезПоследних,РегистрСведений.ИФРС17_ГруппыДоговоровНПО.СрезПоследних,0,ЛЕВОЕ_СОЕДИНЕНИЕ
132,ИФРС17_ГруппыДоговоровНПО,Справочник.ИФРС17_ГруппыДоговоровНПО,0,ЛЕВОЕ_СОЕДИНЕНИЕ
132,ИФРС17_ПараметрыГруппыДоговоровНПО,Справочник.ИФРС17_ПараметрыГруппыДоговоровНПО,0,ЛЕВОЕ_СОЕДИНЕНИЕ
132,ИФРС17_ПортфельДоговоровНПО,Справочник.ИФРС17_ПортфельДоговоровНПО,0,ЛЕВОЕ_СОЕДИНЕНИЕ
133,ВТ_ПенсионныеДоговоры,ВТ_ПенсионныеДоговоры,1,ИЗ
134,уп_СхемаСчета,РегистрСведений.уп_СхемаСчета.СрезПоследних,0,ИЗ
134,ВТ_ПенсионныеДоговоры_Свойства,ВТ_ПенсионныеДоговоры_Свойства,1,ЛЕВОЕ_СОЕДИНЕНИЕ
134,ВТ_СостоянияПенсионныхСчетов,ВТ_СостоянияПенсионныхСчетов,1,ЛЕВОЕ_СОЕДИНЕНИЕ
134,ВТ_ПричиныЗакрытия,ВТ_ПричиныЗакрытия,1,ЛЕВОЕ_СОЕДИНЕНИЕ
135,ВТ_ПенсионныеСчета,ВТ_ПенсионныеСчета,1,ИЗ
136,ВТ_СхемыПенсионныхСчетов,ВТ_СхемыПенсионныхСчетов,1,ИЗ
137,ВТ_ПенсионныеСхемы,ВТ_ПенсионныеСхемы,1,ИЗ
137,уп_ПенсионныеСхемы,Справочник.уп_ПенсионныеСхемы,0,ЛЕВОЕ_СОЕДИНЕНИЕ
138,уп_СхемаСчета,РегистрСведений.уп_СхемаСчета,0,ИЗ
138,КАК,КАК,0,ВНУТРЕННЕЕ_СОЕДИНЕНИЕ
138,ВТ_ПенсионныеДоговоры_Свойства,ВТ_ПенсионныеДоговоры_Свойства,1,ЛЕВОЕ_СОЕДИНЕНИЕ
138,ВТ_СостоянияПенсионныхСчетов,ВТ_СостоянияПенсионныхСчетов,1,ЛЕВОЕ_СОЕДИНЕНИЕ
138,ВТ_ПричиныЗакрытия,ВТ_ПричиныЗакрытия,1,ЛЕВОЕ_СОЕДИНЕНИЕ
138,Подзапрос.ДатаОпределенияОбязательств,Подзапрос.ДатаОпределенияОбязательств,0,FROM
138,Подзапрос.ДатаОкончанияОбязательств,Подзапрос.ДатаОкончанияОбязательств,0,FROM
138,уп_СхемаСчета.Схема,уп_СхемаСчета.Схема,0,FROM
138,уп_СхемаСчета.ВерсияПенсионныхПравил,уп_СхемаСчета.ВерсияПенсионныхПравил,0,FROM
138,ВЫБОР,ВЫБОР,0,FROM
138,ВТ_ПенсионныеДоговоры_Свойства.ШаблонДоговора,ВТ_ПенсионныеДоговоры_Свойства.ШаблонДоговора,0,FROM
138,ВТ_ПенсионныеДоговоры_Свойства.ПриоритетРасчетаВС,ВТ_ПенсионныеДоговоры_Свойства.ПриоритетРасчетаВС,0,FROM
138,ВТ_СостоянияПенсионныхСчетов.ДатаНакопительногоПериода,ВТ_СостоянияПенсионныхСчетов.ДатаНакопительногоПериода,0,FROM
138,ВТ_СостоянияПенсионныхСчетов.ДатаВыплатногоПериода,ВТ_СостоянияПенсионныхСчетов.ДатаВыплатногоПериода,0,FROM
138,ВТ_СостоянияПенсионныхСчетов.Состояние,ВТ_СостоянияПенсионныхСчетов.Состояние,0,FROM
138,ВТ_СостоянияПенсионныхСчетов.Период,ВТ_СостоянияПенсионныхСчетов.Период,0,FROM
138,ВТ_ПричиныЗакрытия.ПричинаЗакрытия,ВТ_ПричиныЗакрытия.ПричинаЗакрытия,0,FROM
140,ВТ_ПенсионныеДоговоры_Свойства,ВТ_ПенсионныеДоговоры_Свойства,1,ИЗ
140,Вкладчик,Вкладчик,0,FROM
141,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,1,ИЗ
141,ВТ_ПенсионныеСчета_Свойства.Вкладчик.уп_ФизЛицо,ВТ_ПенсионныеСчета_Свойства.Вкладчик.уп_ФизЛицо,0,FROM
142,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,1,ИЗ
143,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,1,ИЗ
144,ВТ_Вкладчики,ВТ_Вкладчики,1,ИЗ
144,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,1,ИЗ
145,ВТ_Вкладчики,ВТ_Вкладчики,1,ИЗ
146,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,1,ИЗ
147,ВТ_Контрагенты264,ВТ_ВкладчикиУчастники,1,ИЗ
147,Контрагенты,Справочник.Контрагенты,0,ВНУТРЕННЕЕ_СОЕДИНЕНИЕ
147,ФизическиеЛица,Справочник.ФизическиеЛица,0,ЛЕВОЕ_СОЕДИНЕНИЕ
147,ГражданствоФизическихЛиц,РегистрСведений.ГражданствоФизическихЛиц.СрезПоследних,0,ЛЕВОЕ_СОЕДИНЕНИЕ
147,"""АМ0""","""АМ0""",0,FROM
147,"""00000""","""00000""",0,FROM
147,"""КН0000""","""КН0000""",0,FROM
147,NULL,NULL,0,FROM
147,"""000-000-00000""","""000-000-00000""",0,FROM
147,"""Акционеры миноритарии""","""Акционеры миноритарии""",0,FROM
147,"""??????""","""??????""",0,FROM
147,ЗНАЧЕНИЕ(Перечисление.епс_НеперсонифицируемыеАкционеры.АкционерыМиноритарии),ЗНАЧЕНИЕ(Перечисление.епс_НеперсонифицируемыеАкционеры.АкционерыМиноритарии),0,FROM
148,ВТ_Контрагенты264,ВТ_ВкладчикиУчастники,1,ИЗ
148,Контрагенты,Справочник.Контрагенты,0,ВНУТРЕННЕЕ_СОЕДИНЕНИЕ
148,ФизическиеЛица,Справочник.ФизическиеЛица,0,ЛЕВОЕ_СОЕДИНЕНИЕ
148,ГражданствоФизическихЛиц,РегистрСведений.ГражданствоФизическихЛиц.СрезПоследних,0,ЛЕВОЕ_СОЕДИНЕНИЕ
150,ДанныеФИО,РегистрСведений.ФИОФизическихЛиц.СрезПоследних,0,ИЗ
151,ВТ_ДанныеКонтрагентов,ВТ_ДанныеКонтрагентов,1,ИЗ
152,СведенияИП,РегистрСведений.епс_ДополнительныеСведения.СрезПоследних,0,ИЗ
152,ДанныеКонтрагентов,ВТ_ДанныеКонтрагентов,1,ВНУТРЕННЕЕ_СОЕДИНЕНИЕ
153,ДокументыФизическихЛиц,РегистрСведений.ДокументыФизическихЛиц,0,ИЗ
153,ВТ_ФизическиеЛица_ДляПаспортов,ВТ_ДанныеКонтрагентов,1,ВНУТРЕННЕЕ_СОЕДИНЕНИЕ
154,ВТ_ВидыПаспортов,ВТ_ВидыПаспортов,1,ИЗ
155,ДокументыФизическихЛиц,РегистрСведений.ДокументыФизическихЛиц,0,ИЗ
155,ВТ_ПаспортныеДанные_ПоследняяЗапись,ВТ_ПаспортныеДанные_ПоследняяЗапись,1,ВНУТРЕННЕЕ_СОЕДИНЕНИЕ
156,ВТ_ВидыПаспортов,ВТ_ВидыПаспортов,1,ИЗ
157,ДокументыФизическихЛиц,ВТ_ПаспортныеДанные_1,1,ИЗ
158,ВТ_ПаспортныеДанные_Cleared,ВТ_ПаспортныеДанные_Cleared,1,ИЗ
159,ВТ_данные,ВТ_ДанныеКонтрагентов,1,ИЗ
159,ВТ_ПаспортныеДанные,ВТ_ПаспортныеДанные,1,ЛЕВОЕ_СОЕДИНЕНИЕ
159,ФИО_ФЛ,ВТ_ФИО_ФЛ,1,ЛЕВОЕ_СОЕДИНЕНИЕ
159,ФИО_ИП,ВТ_ФИО_ИП,1,ЛЕВОЕ_СОЕДИНЕНИЕ
160,ВТ_Данные,ВТ_Данные_к,1,ИЗ
160,ЛОЖЬ,ЛОЖЬ,0,FROM
160,ИСТИНА,ИСТИНА,0,FROM
160,Организации.НаименованиеПолное,Организации.НаименованиеПолное,0,FROM
160,Организации.ИНН,Организации.ИНН,0,FROM
160,Организации.ОГРН,Организации.ОГРН,0,FROM
160,"""643""","""643""",0,FROM
160,"""""","""""",0,FROM
160,Организации,Справочник.Организации,0,ИЗ
