node_id,node_name,expr_type,expr_text,output_alias,line
157,ВТ_ПаспортныеДанные_Cleared,CASE,"ВЫБОР
		КОГДА ДокументыФизическихЛиц.Номер В ("""", NULL)
			ТОГДА """"
		ИНАЧЕ ВЫБОР
				КОГДА ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 1, 1) = "" ""
					ТОГДА """"
				ИНАЧЕ ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 1, 1)
			КОНЕЦ + ВЫБОР
				КОГДА ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 2, 1) = "" ""
					ТОГДА """"
				ИНАЧЕ ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 2, 1)
			КОНЕЦ + ВЫБОР
				КОГДА ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 3, 1) = "" ""
					ТОГДА """"
				ИНАЧЕ ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 3, 1)
			КОНЕЦ + ВЫБОР
				КОГДА ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 4, 1) = "" ""
					ТОГДА """"
				ИНАЧЕ ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 4, 1)
			КОНЕЦ + ВЫБОР
				КОГДА ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 5, 1) = "" ""
					ТОГДА """"
				ИНАЧЕ ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 5, 1)
			КОНЕЦ + ВЫБОР
				КОГДА ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 6, 1) = "" ""
					ТОГДА """"
				ИНАЧЕ ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 6, 1)
			КОНЕЦ + ВЫБОР
				КОГДА ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 7, 1) = "" ""
					ТОГДА """"
				ИНАЧЕ ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 7, 1)
			КОНЕЦ + ВЫБОР
				КОГДА ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 8, 1) = "" ""
					ТОГДА """"
				ИНАЧЕ ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 8, 1)
			КОНЕЦ + ВЫБОР
				КОГДА ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 9, 1) = "" ""
					ТОГДА """"
				ИНАЧЕ ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 9, 1)
			КОНЕЦ + ВЫБОР
				КОГДА ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 10, 1) = "" ""
					ТОГДА """"
				ИНАЧЕ ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 10, 1)
			КОНЕЦ + ВЫБОР
				КОГДА ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 11, 1) = "" ""
					ТОГДА """"
				ИНАЧЕ ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 11, 1)
			КОНЕЦ + ВЫБОР
				КОГДА ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 12, 1) = "" ""
					ТОГДА """"
				ИНАЧЕ ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 12, 1)
			КОНЕЦ + ВЫБОР
				КОГДА ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 13, 1) = "" ""
					ТОГДА """"
				ИНАЧЕ ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 13, 1)
			КОНЕЦ + ВЫБОР
				КОГДА ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 14, 1) = "" ""
					ТОГДА """"
				ИНАЧЕ ПОДСТРОКА(ДокументыФизическихЛиц.Номер, 14, 1)
			КОНЕЦ
	КОНЕЦ",Номер,3
158,ВТ_ПаспортныеДанные,CASE,"ВЫБОР
		КОГДА ВТ_ПаспортныеДанные_Cleared.Серия = """"
			ТОГДА """" 
		ИНАЧЕ ВТ_ПаспортныеДанные_Cleared.Серия
	КОНЕЦ + ВЫБОР
		КОГДА ВТ_ПаспортныеДанные_Cleared.Номер = """"
			ТОГДА """" 
		ИНАЧЕ ВТ_ПаспортныеДанные_Cleared.Номер
	КОНЕЦ",паспорт,2
159,ВТ_Данные_к,CASE,"ВЫБОР
		КОГДА ВТ_данные.ТипКонтр = ""ФЛ0""
				ИЛИ ВТ_данные.ТипКонтр = ""ФЛ1""
			ТОГДА ИСТИНА
		ИНАЧЕ ЛОЖЬ
	КОНЕЦ",ЭтоФизЛицо,3
159,ВТ_Данные_к,CASE,"ВЫБОР
		КОГДА ВТ_данные.ТипКонтр = ""ФЛ1""
				ИЛИ ВТ_данные.ТипКонтр = ""ЮЛ1""
			ТОГДА ИСТИНА
		ИНАЧЕ ЛОЖЬ
	КОНЕЦ",Резидент,4
159,ВТ_Данные_к,CASE,"ВЫБОР
		КОГДА ВТ_данные.ТипКонтр = ""ИП1""
			ТОГДА ИСТИНА
		ИНАЧЕ ЛОЖЬ
	КОНЕЦ",ЭтоИП,5
159,ВТ_Данные_к,CASE,"ВЫБОР
		КОГДА ВТ_данные.ТипКонтр = ""ФЛ0""
				ИЛИ ВТ_данные.ТипКонтр = ""ФЛ1""
			ТОГДА ФИО_ФЛ.ФамилияФЛ
		КОГДА ВТ_данные.ТипКонтр = ""ИП0""
				ИЛИ ВТ_данные.ТипКонтр = ""ИП1""
			ТОГДА ФИО_ИП.ФамилияИП
		ИНАЧЕ ""-""
	КОНЕЦ",Фамилия,22
159,ВТ_Данные_к,CASE,"ВЫБОР
		КОГДА ВТ_данные.ТипКонтр = ""ФЛ0""
				ИЛИ ВТ_данные.ТипКонтр = ""ФЛ1""
			ТОГДА ФИО_ФЛ.ИмяФЛ
		КОГДА ВТ_данные.ТипКонтр = ""ИП0""
				ИЛИ ВТ_данные.ТипКонтр = ""ИП1""
			ТОГДА ФИО_ИП.ИмяИП
		ИНАЧЕ ""-""
	КОНЕЦ",Имя,23
159,ВТ_Данные_к,CASE,"ВЫБОР
		КОГДА ВТ_данные.ТипКонтр = ""ФЛ0""
				ИЛИ ВТ_данные.ТипКонтр = ""ФЛ1""
			ТОГДА ФИО_ФЛ.ОтчествоФЛ
		КОГДА ВТ_данные.ТипКонтр = ""ИП0""
				ИЛИ ВТ_данные.ТипКонтр = ""ИП1""
			ТОГДА ФИО_ИП.ОтчествоИП
		ИНАЧЕ ""-""
	КОНЕЦ",Отчество,24
160,ВТ_Идентификаторы264,CASE,"ВЫБОР
		КОГДА ""АМ0"" = ВТ_Данные.ТипКонтр
				ИЛИ ""АМ1"" = ВТ_Данные.ТипКонтр
			ТОГДА ""-""
		КОГДА ""ЮЛ0"" = ВТ_Данные.ТипКонтр
			ТОГДА ВТ_Данные.ТИН
		КОГДА ""ЮЛ1"" = ВТ_Данные.ТипКонтр
			ТОГДА ВЫБОР
					КОГДА ""00000"" = ВТ_Данные.К_ИНН
						ТОГДА ""00000""
					ИНАЧЕ ВТ_Данные.К_ИНН
				КОНЕЦ
		КОГДА ""ИП0"" = ВТ_Данные.ТипКонтр
			ТОГДА ""???????? ИП не резидент""
		КОГДА ""ИП1"" = ВТ_Данные.ТипКонтр
			ТОГДА ВТ_Данные.К_ИНН
		КОГДА ""ФЛ0"" = ВТ_Данные.ТипКонтр
			ТОГДА ВЫБОР
					КОГДА ВТ_Данные.ТИН = ""00000""
						ТОГДА ВЫБОР
								КОГДА ВТ_Данные.Гр_Ф_ИНН = ""??????""
									ТОГДА ""00000""
								ИНАЧЕ ВТ_Данные.Гр_Ф_ИНН
							КОНЕЦ
					ИНАЧЕ ВТ_Данные.ТИН
				КОНЕЦ
		КОГДА ""ФЛ1"" = ВТ_Данные.ТипКонтр
			ТОГДА ВЫБОР
					КОГДА ВТ_Данные.Фл_ИНН = ""??????""
						ТОГДА ""000000000000""
					ИНАЧЕ ВТ_Данные.Фл_ИНН
				КОНЕЦ
	КОНЕЦ",ИНН,6
160,ВТ_Идентификаторы264,CASE,"ВЫБОР
		КОГДА ""АМ0"" = ВТ_Данные.ТипКонтр
				ИЛИ ""АМ1"" = ВТ_Данные.ТипКонтр
			ТОГДА ""-""
		КОГДА ""ЮЛ0"" = ВТ_Данные.ТипКонтр
			ТОГДА ""-""
		КОГДА ""ЮЛ1"" = ВТ_Данные.ТипКонтр
			ТОГДА ВЫБОР
					КОГДА ""00000"" = ВТ_Данные.РегистрационныйНомер
						ТОГДА """"
					ИНАЧЕ ВТ_Данные.РегистрационныйНомер
				КОНЕЦ
		КОГДА ""ИП0"" = ВТ_Данные.ТипКонтр
			ТОГДА ""???????? ИП не резидент""
		КОГДА ""ИП1"" = ВТ_Данные.ТипКонтр
			ТОГДА ВЫБОР
					КОГДА ""00000"" = ВТ_Данные.РегистрационныйНомер
						ТОГДА """"
					ИНАЧЕ ВТ_Данные.РегистрационныйНомер
				КОНЕЦ
		КОГДА ""ФЛ0"" = ВТ_Данные.ТипКонтр
			ТОГДА ""-""
		КОГДА ""ФЛ1"" = ВТ_Данные.ТипКонтр
			ТОГДА ВЫБОР
					КОГДА ВТ_Данные.РегистрационныйНомер = ""00000""
						ТОГДА ""000000000000000""
					ИНАЧЕ ВТ_Данные.РегистрационныйНомер
				КОНЕЦ
	КОНЕЦ",РегистрационныйНомер,7
160,ВТ_Идентификаторы264,CASE,"ВЫБОР
		КОГДА ""АМ0"" = ВТ_Данные.ТипКонтр
				ИЛИ ""АМ1"" = ВТ_Данные.ТипКонтр
			ТОГДА ""-""
		ИНАЧЕ ВТ_Данные.КодСтраны
	КОНЕЦ",КодСтраны,8
160,ВТ_Идентификаторы264,CASE,"ВЫБОР
		КОГДА ""АМ0"" = ВТ_Данные.ТипКонтр
				ИЛИ ""АМ1"" = ВТ_Данные.ТипКонтр
			ТОГДА ВТ_Данные.НаименованиеКонтрагента
		КОГДА ""ЮЛ0"" = ВТ_Данные.ТипКонтр
			ТОГДА 
				ВЫБОР
					КОГДА НЕ ВТ_Данные.ТИН = ""00000""
						ТОГДА ВТ_Данные.ТИН
					КОГДА ВТ_Данные.ТИН = ""00000""
						ТОГДА ВТ_Данные.КН
					ИНАЧЕ """"
				КОНЕЦ
					
					
					
				
		КОГДА ""ЮЛ1"" = ВТ_Данные.ТипКонтр
			ТОГДА 
				ВТ_Данные.К_ИНН 
				
				
				
				
				
		КОГДА ""ИП0"" = ВТ_Данные.ТипКонтр
			ТОГДА ""???????? ИП не резидент""
		КОГДА ""ИП1"" = ВТ_Данные.ТипКонтр
			ТОГДА 
			ВТ_Данные.К_ИНН 
					
					
					
				
		КОГДА ""ФЛ0"" = ВТ_Данные.ТипКонтр
			ТОГДА 
				ВЫБОР
					КОГДА ВТ_Данные.ТИН = ""00000""
						ТОГДА ВЫБОР
								КОГДА ВТ_Данные.Гр_Ф_ИНН = ""??????""
									ТОГДА ""00000""
								ИНАЧЕ ВТ_Данные.Гр_Ф_ИНН
							КОНЕЦ
					ИНАЧЕ ВТ_Данные.ТИН
				КОНЕЦ 
					
					
					
					
					
					
					
				
		КОГДА ""ФЛ1"" = ВТ_Данные.ТипКонтр
			ТОГДА 
				ВЫБОР
					КОГДА ""??????"" = ВТ_Данные.Фл_ИНН
							ИЛИ ВТ_Данные.Фл_ИНН = """"
							ИЛИ ВТ_Данные.Фл_ИНН ЕСТЬ NULL
						ТОГДА 
							ВЫБОР
								КОГДА ВТ_Данные.СНИЛС = ""000-000-00000""
									ТОГДА 
										ЕСТЬNULL(ВТ_Данные.паспорт, ""0000000000"")
									ИНАЧЕ ВТ_Данные.СНИЛС
							КОНЕЦ
					ИНАЧЕ ВТ_Данные.Фл_ИНН
				КОНЕЦ 
	КОНЕЦ",Идентификатор,9
160,ВТ_Идентификаторы264,CASE,"ВЫБОР
		КОГДА ""АМ0"" = ВТ_Данные.ТипКонтр
				ИЛИ ""АМ1"" = ВТ_Данные.ТипКонтр
			ТОГДА ВТ_Данные.НаименованиеКонтрагента
		КОГДА ""ЮЛ0"" = ВТ_Данные.ТипКонтр

			ТОГДА  
				ВЫБОР
					КОГДА НЕ ВТ_Данные.ТИН = ""00000""
						ТОГДА ВТ_Данные.ТИН
					КОГДА ВТ_Данные.ТИН = ""00000""
						ТОГДА ВТ_Данные.КН
					ИНАЧЕ """"
				КОНЕЦ
		КОГДА ""ЮЛ1"" = ВТ_Данные.ТипКонтр
			ТОГДА ВТ_Данные.К_ИНН
		КОГДА ""ИП0"" = ВТ_Данные.ТипКонтр
			ТОГДА ""???????? ИП не резидент""
		КОГДА ""ИП1"" = ВТ_Данные.ТипКонтр
			ТОГДА ВТ_Данные.К_ИНН
		КОГДА ""ФЛ0"" = ВТ_Данные.ТипКонтр
			ТОГДА ВЫБОР
					КОГДА НЕ ВТ_Данные.ТИН = ""00000""
						ТОГДА ВТ_Данные.ТИН  
					КОГДА НЕ ВТ_Данные.Гр_Ф_ИНН = ""??????""	
						ТОГДА ВТ_Данные.Гр_Ф_ИНН
					КОГДА НЕ (ВТ_Данные.паспорт ЕСТЬ NULL 
							ИЛИ ВТ_Данные.паспорт = """")
						ТОГДА ВТ_Данные.паспорт 
					ИНАЧЕ ВТ_Данные.ФИО + ""_"" + ВТ_Данные.КодЮЛ
				КОНЕЦ
		КОГДА ""ФЛ1"" = ВТ_Данные.ТипКонтр
			ТОГДА ВЫБОР
					КОГДА НЕ ВТ_Данные.Фл_ИНН = ""??????""	
						ТОГДА ВТ_Данные.Фл_ИНН
					КОГДА НЕ ВТ_Данные.СНИЛС = ""000-000-00000""
					    ТОГДА ВТ_Данные.СНИЛС
					КОГДА НЕ (ВТ_Данные.паспорт ЕСТЬ NULL 
							ИЛИ ВТ_Данные.паспорт = """")
						ТОГДА ВТ_Данные.паспорт
					ИНАЧЕ ВТ_Данные.ФИО + ""_"" + ВТ_Данные.КодЮЛ
				КОНЕЦ
	КОНЕЦ",ИдентификаторИНН,10
160,ВТ_Идентификаторы264,CASE,"ВЫБОР
		КОГДА НЕ ВТ_Данные.СНИЛС = ""000-000-00000""
			ТОГДА ВТ_Данные.СНИЛС
		ИНАЧЕ ""-""
	КОНЕЦ",СНИЛС,11
160,ВТ_Идентификаторы264,CASE,"ВЫБОР
		КОГДА ""ФЛ0"" = ВТ_Данные.ТипКонтр
			ТОГДА ВЫБОР
					КОГДА НЕ ВТ_Данные.ТИН = ""00000""
						ТОГДА ВТ_Данные.ТИН  
					КОГДА НЕ ВТ_Данные.Гр_Ф_ИНН = ""??????""	
						ТОГДА ВТ_Данные.Гр_Ф_ИНН
					КОГДА НЕ (ВТ_Данные.паспорт ЕСТЬ NULL 
							ИЛИ ВТ_Данные.паспорт = """")
						ТОГДА ВТ_Данные.паспорт 
					ИНАЧЕ ВТ_Данные.ФИО + ""_"" + ВТ_Данные.КодЮЛ
				КОНЕЦ
		КОГДА ""ФЛ1"" = ВТ_Данные.ТипКонтр
			ТОГДА ВЫБОР
					КОГДА НЕ ВТ_Данные.Фл_ИНН = ""??????""	
						ТОГДА ВТ_Данные.Фл_ИНН
					КОГДА НЕ (ВТ_Данные.паспорт ЕСТЬ NULL 
							ИЛИ ВТ_Данные.паспорт = """")
						ТОГДА ВТ_Данные.паспорт 
					ИНАЧЕ ВТ_Данные.ФИО + ""_"" + ВТ_Данные.КодЮЛ
				КОНЕЦ
	КОНЕЦ",ИдентификаторФЛ_ИНН,12
161,Часть_1,CASE,"ВЫБОР
		КОГДА ""АМ0"" = ВТ_Данные.ТипКонтр
				ИЛИ ""АМ1"" = ВТ_Данные.ТипКонтр
			ТОГДА ""-""
		КОГДА ""ЮЛ0"" = ВТ_Данные.ТипКонтр
			ТОГДА ВТ_Данные.ТИН
		КОГДА ""ЮЛ1"" = ВТ_Данные.ТипКонтр
			ТОГДА ВЫБОР
					КОГДА ""00000"" = ВТ_Данные.К_ИНН
						ТОГДА ""00000""
					ИНАЧЕ ВТ_Данные.К_ИНН
				КОНЕЦ
		КОГДА ""ИП0"" = ВТ_Данные.ТипКонтр
			ТОГДА ""???????? ИП не резидент""
		КОГДА ""ИП1"" = ВТ_Данные.ТипКонтр
			ТОГДА ВТ_Данные.К_ИНН
		КОГДА ""ФЛ0"" = ВТ_Данные.ТипКонтр
			ТОГДА ВЫБОР
					КОГДА ВТ_Данные.ТИН = ""00000""
						ТОГДА ВЫБОР
								КОГДА ВТ_Данные.Гр_Ф_ИНН = ""??????""
									ТОГДА ""00000""
								ИНАЧЕ ВТ_Данные.Гр_Ф_ИНН
							КОНЕЦ
					ИНАЧЕ ВТ_Данные.ТИН
				КОНЕЦ
		КОГДА ""ФЛ1"" = ВТ_Данные.ТипКонтр
			ТОГДА ВЫБОР
					КОГДА ВТ_Данные.Фл_ИНН = ""??????""
						ТОГДА ""000000000000""
					ИНАЧЕ ВТ_Данные.Фл_ИНН
				КОНЕЦ
	КОНЕЦ",ИНН,6
