node_id,node_name,join_type,left_source,left_alias,right_source,right_alias,on_expression
296,Часть_3,INNER JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_ИдентификаторыКонтрагентов_Старые,ВТ_ИдентификаторыКонтрагентов,ВТ_ПС_Свойства_ТранзитныеОбязательства.Вкладчик = ВТ_ИдентификаторыКонтрагентов.Контрагент
296,Часть_3,INNER JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_ИдентификаторыКонтрагентов,ВТ_ИдентификаторыКонтрагентов_Новые,ВТ_ПС_Свойства_ТранзитныеОбязательства.Вкладчик = ВТ_ИдентификаторыКонтрагентов_Новые.Контрагент
296,Часть_3,INNER JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_ИдентификаторыКонтрагентов,ВТ_ИдентификаторыКонтрагентов_Участники,ВТ_ПС_Свойства_ТранзитныеОбязательства.Участник = ВТ_ИдентификаторыКонтрагентов_Участники.Контрагент
296,Часть_3,LEFT JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_ИдентификаторыКонтрагентов_Старые,ВТ_ИдентификаторыУчастников,ВТ_ПС_Свойства_ТранзитныеОбязательства.Участник = ВТ_ИдентификаторыУчастников.Контрагент
296,Часть_3,LEFT JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_ФизическиеЛица_Свойства,ВТ_ФизическиеЛица_Свойства,ВТ_ФизическиеЛица.ФизическоеЛицо = ВТ_ФизическиеЛица_Свойства.ФизическоеЛицо
296,Часть_3,LEFT JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_СостоянияПенсионныхСчетов,ВТ_СостоянияПенсионныхСчетов,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_СостоянияПенсионныхСчетов.ПенсионныйСчет
296,Часть_3,LEFT JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_МГД,ВТ_МГД,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйДоговор = ВТ_МГД.ПенсионныйДоговор
296,Часть_3,LEFT JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_ПериодичностьВыплат,ВТ_ПериодичностьВыплат,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_ПериодичностьВыплат.НомерСчета
296,Часть_3,LEFT JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_ПенсионныеСчета_НачалоВыплат,ВТ_ПенсионныеСчета_НачалоВыплат,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_ПенсионныеСчета_НачалоВыплат.ПенсионныйСчет
296,Часть_3,LEFT JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_КоличествоВыплат,ВТ_КоличествоВыплат,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_КоличествоВыплат.ПенсионныйСчет
296,Часть_3,LEFT JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_Суммы,ВТ_Суммы,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_Суммы.ПенсионныйСчет
296,Часть_3,LEFT JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_Выплаты,ВТ_Выплаты,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_Выплаты.ПенсионныйСчет
296,Часть_3,LEFT JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_Переводы,ВТ_Переводы,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_Переводы.ПенсионныйСчет
296,Часть_3,LEFT JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_ОстаткиВыплат,ВТ_ОстаткиВыплат,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_ОстаткиВыплат.ПенсионныйСчет
296,Часть_3,LEFT JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_ПоследниеВыплаты,ВТ_ПоследниеВыплаты,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_ПоследниеВыплаты.ПенсионныйСчет
296,Часть_3,LEFT JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_ДатыОкончанияСрочныхВыплат,ВТ_ДатыОкончанияСрочныхВыплат,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_ДатыОкончанияСрочныхВыплат.ПенсионныйСчет
296,Часть_3,LEFT JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_Умершие,ВТ_Умершие,ВТ_ПС_Свойства_ТранзитныеОбязательства.Участник = ВТ_Умершие.Участник
296,Часть_3,LEFT JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_РазмерПенсий,ВТ_РазмерПенсий,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_РазмерПенсий.ПенсионныйСчет
296,Часть_3,LEFT JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_ПоследниеВыплатыПоРегиструВыплат,ВТ_ПоследниеВыплатыПоРегиструВыплат,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_ПоследниеВыплатыПоРегиструВыплат.ПенсионныйСчет
296,Часть_3,LEFT JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_Срочники,ВТ_Срочники,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_Срочники.ПенсионныйСчет
296,Часть_3,LEFT JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_ОстаткиНаследников,ВТ_ОстаткиНаследников,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_ОстаткиНаследников.ПенсионныйСчет
296,Часть_3,LEFT JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_РасчетныеСуммыПП,ВТ_РасчетныеСуммыПП,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_РасчетныеСуммыПП.ПенсионныйСчет
296,Часть_3,LEFT JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_РасчетнаяДатаВС,ВТ_РасчетнаяДатаВС,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_РасчетнаяДатаВС.ПенсионныйСчет
296,Часть_3,LEFT JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет
